// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Munka\Sajat\Benchmarking\bin\Release\net7.0-windows\f8ac28ca-3bed-4e24-89b7-85f1f32640ad
// command took 2.86 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Munka\Sajat\Benchmarking\bin\Release\net7.0-windows\f8ac28ca-3bed-4e24-89b7-85f1f32640ad
// command took 15.5 sec and exited with 1
// start dotnet  build -c Release --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Munka\Sajat\Benchmarking\bin\Release\net7.0-windows\f8ac28ca-3bed-4e24-89b7-85f1f32640ad
// command took 2.99 sec and exited with 0
// ***** Done, took 00:00:21 (21.85 sec)   *****
// Found 3 benchmarks:
//   CreationBenchmarks.CreateItemsTheClassicalWay: DefaultJob
//   CreationBenchmarks.CreateItemsWithActivatorGood: DefaultJob
//   CreationBenchmarks.CreateItemsWithActivatorBad: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual   3: 524288 op, 488942200.00 ns, 932.5832 ns/op
WorkloadActual   4: 524288 op, 501125600.00 ns, 955.8212 ns/op
WorkloadActual   5: 524288 op, 513567400.00 ns, 979.5521 ns/op
WorkloadActual   6: 524288 op, 501695600.00 ns, 956.9084 ns/op
WorkloadActual   7: 524288 op, 556774900.00 ns, 1.0620 us/op
WorkloadActual   8: 524288 op, 521654900.00 ns, 994.9778 ns/op
WorkloadActual   9: 524288 op, 513578100.00 ns, 979.5725 ns/op
WorkloadActual  10: 524288 op, 547745000.00 ns, 1.0447 us/op
WorkloadActual  11: 524288 op, 562697800.00 ns, 1.0733 us/op
WorkloadActual  12: 524288 op, 551849600.00 ns, 1.0526 us/op
WorkloadActual  13: 524288 op, 516644900.00 ns, 985.4219 ns/op
WorkloadActual  14: 524288 op, 503765200.00 ns, 960.8559 ns/op
WorkloadActual  15: 524288 op, 469315500.00 ns, 895.1483 ns/op
WorkloadActual  16: 524288 op, 477314500.00 ns, 910.4052 ns/op
WorkloadActual  17: 524288 op, 469505400.00 ns, 895.5105 ns/op
WorkloadActual  18: 524288 op, 528131400.00 ns, 1.0073 us/op
WorkloadActual  19: 524288 op, 617643200.00 ns, 1.1781 us/op
WorkloadActual  20: 524288 op, 563134400.00 ns, 1.0741 us/op
WorkloadActual  21: 524288 op, 498035600.00 ns, 949.9275 ns/op
WorkloadActual  22: 524288 op, 472672400.00 ns, 901.5511 ns/op
WorkloadActual  23: 524288 op, 466577700.00 ns, 889.9263 ns/op
WorkloadActual  24: 524288 op, 483325800.00 ns, 921.8708 ns/op
WorkloadActual  25: 524288 op, 466873200.00 ns, 890.4900 ns/op
WorkloadActual  26: 524288 op, 487821000.00 ns, 930.4447 ns/op
WorkloadActual  27: 524288 op, 493415900.00 ns, 941.1161 ns/op
WorkloadActual  28: 524288 op, 464981800.00 ns, 886.8824 ns/op
WorkloadActual  29: 524288 op, 478391300.00 ns, 912.4590 ns/op
WorkloadActual  30: 524288 op, 499169000.00 ns, 952.0893 ns/op
WorkloadActual  31: 524288 op, 505608100.00 ns, 964.3709 ns/op
WorkloadActual  32: 524288 op, 458945300.00 ns, 875.3687 ns/op
WorkloadActual  33: 524288 op, 498487700.00 ns, 950.7898 ns/op
WorkloadActual  34: 524288 op, 461582800.00 ns, 880.3993 ns/op
WorkloadActual  35: 524288 op, 472520900.00 ns, 901.2621 ns/op
WorkloadActual  36: 524288 op, 466902900.00 ns, 890.5466 ns/op
WorkloadActual  37: 524288 op, 461912700.00 ns, 881.0286 ns/op
WorkloadActual  38: 524288 op, 465301400.00 ns, 887.4920 ns/op
WorkloadActual  39: 524288 op, 445929000.00 ns, 850.5421 ns/op
WorkloadActual  40: 524288 op, 470237400.00 ns, 896.9067 ns/op
WorkloadActual  41: 524288 op, 472144200.00 ns, 900.5436 ns/op
WorkloadActual  42: 524288 op, 492196100.00 ns, 938.7896 ns/op
WorkloadActual  43: 524288 op, 459292800.00 ns, 876.0315 ns/op
WorkloadActual  44: 524288 op, 462931700.00 ns, 882.9721 ns/op
WorkloadActual  45: 524288 op, 496302600.00 ns, 946.6221 ns/op
WorkloadActual  46: 524288 op, 456769500.00 ns, 871.2187 ns/op
WorkloadActual  47: 524288 op, 493164600.00 ns, 940.6368 ns/op
WorkloadActual  48: 524288 op, 491337100.00 ns, 937.1511 ns/op
WorkloadActual  49: 524288 op, 483858800.00 ns, 922.8874 ns/op
WorkloadActual  50: 524288 op, 473382400.00 ns, 902.9053 ns/op
WorkloadActual  51: 524288 op, 468113000.00 ns, 892.8547 ns/op
WorkloadActual  52: 524288 op, 455657500.00 ns, 869.0977 ns/op
WorkloadActual  53: 524288 op, 456720400.00 ns, 871.1250 ns/op
WorkloadActual  54: 524288 op, 481455600.00 ns, 918.3037 ns/op
WorkloadActual  55: 524288 op, 491703800.00 ns, 937.8506 ns/op
WorkloadActual  56: 524288 op, 488783600.00 ns, 932.2807 ns/op
WorkloadActual  57: 524288 op, 461883700.00 ns, 880.9732 ns/op
WorkloadActual  58: 524288 op, 495786100.00 ns, 945.6369 ns/op
WorkloadActual  59: 524288 op, 467026300.00 ns, 890.7820 ns/op
WorkloadActual  60: 524288 op, 457324700.00 ns, 872.2776 ns/op
WorkloadActual  61: 524288 op, 452735400.00 ns, 863.5242 ns/op
WorkloadActual  62: 524288 op, 464408900.00 ns, 885.7897 ns/op
WorkloadActual  63: 524288 op, 478201400.00 ns, 912.0968 ns/op

// AfterActualRun
WorkloadResult   1: 524288 op, 477719300.00 ns, 911.1773 ns/op
WorkloadResult   2: 524288 op, 483085900.00 ns, 921.4132 ns/op
WorkloadResult   3: 524288 op, 487095400.00 ns, 929.0607 ns/op
WorkloadResult   4: 524288 op, 499278800.00 ns, 952.2987 ns/op
WorkloadResult   5: 524288 op, 511720600.00 ns, 976.0296 ns/op
WorkloadResult   6: 524288 op, 499848800.00 ns, 953.3859 ns/op
WorkloadResult   7: 524288 op, 519808100.00 ns, 991.4553 ns/op
WorkloadResult   8: 524288 op, 511731300.00 ns, 976.0500 ns/op
WorkloadResult   9: 524288 op, 514798100.00 ns, 981.8995 ns/op
WorkloadResult  10: 524288 op, 501918400.00 ns, 957.3334 ns/op
WorkloadResult  11: 524288 op, 467468700.00 ns, 891.6258 ns/op
WorkloadResult  12: 524288 op, 475467700.00 ns, 906.8827 ns/op
WorkloadResult  13: 524288 op, 467658600.00 ns, 891.9880 ns/op
WorkloadResult  14: 524288 op, 526284600.00 ns, 1.0038 us/op
WorkloadResult  15: 524288 op, 496188800.00 ns, 946.4050 ns/op
WorkloadResult  16: 524288 op, 470825600.00 ns, 898.0286 ns/op
WorkloadResult  17: 524288 op, 464730900.00 ns, 886.4038 ns/op
WorkloadResult  18: 524288 op, 481479000.00 ns, 918.3483 ns/op
WorkloadResult  19: 524288 op, 465026400.00 ns, 886.9675 ns/op
WorkloadResult  20: 524288 op, 485974200.00 ns, 926.9222 ns/op
WorkloadResult  21: 524288 op, 491569100.00 ns, 937.5937 ns/op
WorkloadResult  22: 524288 op, 463135000.00 ns, 883.3599 ns/op
WorkloadResult  23: 524288 op, 476544500.00 ns, 908.9365 ns/op
WorkloadResult  24: 524288 op, 497322200.00 ns, 948.5668 ns/op
WorkloadResult  25: 524288 op, 503761300.00 ns, 960.8484 ns/op
WorkloadResult  26: 524288 op, 457098500.00 ns, 871.8462 ns/op
WorkloadResult  27: 524288 op, 496640900.00 ns, 947.2673 ns/op
WorkloadResult  28: 524288 op, 459736000.00 ns, 876.8768 ns/op
WorkloadResult  29: 524288 op, 470674100.00 ns, 897.7396 ns/op
WorkloadResult  30: 524288 op, 465056100.00 ns, 887.0241 ns/op
WorkloadResult  31: 524288 op, 460065900.00 ns, 877.5061 ns/op
WorkloadResult  32: 524288 op, 463454600.00 ns, 883.9695 ns/op
WorkloadResult  33: 524288 op, 444082200.00 ns, 847.0196 ns/op
WorkloadResult  34: 524288 op, 468390600.00 ns, 893.3842 ns/op
WorkloadResult  35: 524288 op, 470297400.00 ns, 897.0211 ns/op
WorkloadResult  36: 524288 op, 490349300.00 ns, 935.2671 ns/op
WorkloadResult  37: 524288 op, 457446000.00 ns, 872.5090 ns/op
WorkloadResult  38: 524288 op, 461084900.00 ns, 879.4497 ns/op
WorkloadResult  39: 524288 op, 494455800.00 ns, 943.0996 ns/op
WorkloadResult  40: 524288 op, 454922700.00 ns, 867.6962 ns/op
WorkloadResult  41: 524288 op, 491317800.00 ns, 937.1143 ns/op
WorkloadResult  42: 524288 op, 489490300.00 ns, 933.6287 ns/op
WorkloadResult  43: 524288 op, 482012000.00 ns, 919.3649 ns/op
WorkloadResult  44: 524288 op, 471535600.00 ns, 899.3828 ns/op
WorkloadResult  45: 524288 op, 466266200.00 ns, 889.3322 ns/op
WorkloadResult  46: 524288 op, 453810700.00 ns, 865.5752 ns/op
WorkloadResult  47: 524288 op, 454873600.00 ns, 867.6025 ns/op
WorkloadResult  48: 524288 op, 479608800.00 ns, 914.7812 ns/op
WorkloadResult  49: 524288 op, 489857000.00 ns, 934.3281 ns/op
WorkloadResult  50: 524288 op, 486936800.00 ns, 928.7582 ns/op
WorkloadResult  51: 524288 op, 460036900.00 ns, 877.4508 ns/op
WorkloadResult  52: 524288 op, 493939300.00 ns, 942.1144 ns/op
WorkloadResult  53: 524288 op, 465179500.00 ns, 887.2595 ns/op
WorkloadResult  54: 524288 op, 455477900.00 ns, 868.7551 ns/op
WorkloadResult  55: 524288 op, 450888600.00 ns, 860.0018 ns/op
WorkloadResult  56: 524288 op, 462562100.00 ns, 882.2672 ns/op
WorkloadResult  57: 524288 op, 476354600.00 ns, 908.5743 ns/op
// GC:  536 0 0 3368026616 524288
// Threading:  0 0 524288

// AfterAll
// Benchmark Process 27916 has exited with code 0.

Mean = 912.996 ns, StdErr = 4.854 ns (0.53%), N = 57, StdDev = 36.649 ns
Min = 847.020 ns, Q1 = 883.969 ns, Median = 908.574 ns, Q3 = 937.594 ns, Max = 1,003.808 ns
IQR = 53.624 ns, LowerFence = 803.533 ns, UpperFence = 1,018.030 ns
ConfidenceInterval = [896.137 ns; 929.854 ns] (CI 99.9%), Margin = 16.859 ns (1.85% of Mean)
Skewness = 0.46, Kurtosis = 2.36, MValue = 2.53

// ** Remained 2 (66,7%) benchmark(s) to run. Estimated finish 2023-09-11 9:31 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: CreationBenchmarks.CreateItemsWithActivatorGood: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet f8ac28ca-3bed-4e24-89b7-85f1f32640ad.dll --anonymousPipes 1464 1484 --benchmarkName SampleApp.Benchmarking.CreationBenchmarks.CreateItemsWithActivatorGood --job Default --benchmarkId 1 in C:\Munka\Sajat\Benchmarking\bin\Release\net7.0-windows\f8ac28ca-3bed-4e24-89b7-85f1f32640ad\bin\Release\net7.0-Windows7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.8
// Runtime=.NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 230900.00 ns, 230.9000 us/op
WorkloadJitting  1: 1 op, 614700.00 ns, 614.7000 us/op

OverheadJitting  2: 16 op, 225900.00 ns, 14.1188 us/op
WorkloadJitting  2: 16 op, 315100.00 ns, 19.6938 us/op

WorkloadPilot    1: 16 op, 103200.00 ns, 6.4500 us/op
WorkloadPilot    2: 32 op, 204000.00 ns, 6.3750 us/op
WorkloadPilot    3: 64 op, 281700.00 ns, 4.4016 us/op
WorkloadPilot    4: 128 op, 582900.00 ns, 4.5539 us/op
WorkloadPilot    5: 256 op, 1060900.00 ns, 4.1441 us/op
WorkloadPilot    6: 512 op, 2915500.00 ns, 5.6943 us/op
WorkloadPilot    7: 1024 op, 4545400.00 ns, 4.4389 us/op
WorkloadPilot    8: 2048 op, 7505500.00 ns, 3.6648 us/op
WorkloadPilot    9: 4096 op, 14139500.00 ns, 3.4520 us/op
WorkloadPilot   10: 8192 op, 27651000.00 ns, 3.3754 us/op
WorkloadPilot   11: 16384 op, 48962700.00 ns, 2.9884 us/op
WorkloadPilot   12: 32768 op, 93795900.00 ns, 2.8624 us/op
WorkloadPilot   13: 65536 op, 127466900.00 ns, 1.9450 us/op
WorkloadPilot   14: 131072 op, 159458900.00 ns, 1.2166 us/op
WorkloadPilot   15: 262144 op, 312420400.00 ns, 1.1918 us/op
WorkloadPilot   16: 524288 op, 713804800.00 ns, 1.3615 us/op

OverheadWarmup   1: 524288 op, 1626100.00 ns, 3.1015 ns/op
OverheadWarmup   2: 524288 op, 1622700.00 ns, 3.0951 ns/op
OverheadWarmup   3: 524288 op, 1622900.00 ns, 3.0954 ns/op
OverheadWarmup   4: 524288 op, 1622900.00 ns, 3.0954 ns/op
OverheadWarmup   5: 524288 op, 1637700.00 ns, 3.1237 ns/op
OverheadWarmup   6: 524288 op, 1623300.00 ns, 3.0962 ns/op

OverheadActual   1: 524288 op, 1627600.00 ns, 3.1044 ns/op
OverheadActual   2: 524288 op, 1623900.00 ns, 3.0973 ns/op
OverheadActual   3: 524288 op, 1624500.00 ns, 3.0985 ns/op
OverheadActual   4: 524288 op, 1622800.00 ns, 3.0952 ns/op
OverheadActual   5: 524288 op, 1675700.00 ns, 3.1961 ns/op
OverheadActual   6: 524288 op, 1690500.00 ns, 3.2244 ns/op
OverheadActual   7: 524288 op, 1756300.00 ns, 3.3499 ns/op
OverheadActual   8: 524288 op, 1635700.00 ns, 3.1199 ns/op
OverheadActual   9: 524288 op, 1689800.00 ns, 3.2230 ns/op
OverheadActual  10: 524288 op, 1688200.00 ns, 3.2200 ns/op
OverheadActual  11: 524288 op, 1684200.00 ns, 3.2124 ns/op
OverheadActual  12: 524288 op, 1940700.00 ns, 3.7016 ns/op
OverheadActual  13: 524288 op, 1686000.00 ns, 3.2158 ns/op
OverheadActual  14: 524288 op, 1684700.00 ns, 3.2133 ns/op
OverheadActual  15: 524288 op, 1695700.00 ns, 3.2343 ns/op

WorkloadWarmup   1: 524288 op, 782534900.00 ns, 1.4926 us/op
WorkloadWarmup   2: 524288 op, 722008100.00 ns, 1.3771 us/op
WorkloadWarmup   3: 524288 op, 741992700.00 ns, 1.4152 us/op
WorkloadWarmup   4: 524288 op, 755936500.00 ns, 1.4418 us/op
WorkloadWarmup   5: 524288 op, 696194700.00 ns, 1.3279 us/op
WorkloadWarmup   6: 524288 op, 617359600.00 ns, 1.1775 us/op
WorkloadWarmup   7: 524288 op, 614528800.00 ns, 1.1721 us/op
WorkloadWarmup   8: 524288 op, 634143500.00 ns, 1.2095 us/op
WorkloadWarmup   9: 524288 op, 647992500.00 ns, 1.2359 us/op
WorkloadWarmup  10: 524288 op, 644924800.00 ns, 1.2301 us/op

// BeforeActualRun
WorkloadActual   1: 524288 op, 647799800.00 ns, 1.2356 us/op
WorkloadActual   2: 524288 op, 635696500.00 ns, 1.2125 us/op
WorkloadActual   3: 524288 op, 619941700.00 ns, 1.1824 us/op
WorkloadActual   4: 524288 op, 634634500.00 ns, 1.2105 us/op
WorkloadActual   5: 524288 op, 644966800.00 ns, 1.2302 us/op
WorkloadActual   6: 524288 op, 668573300.00 ns, 1.2752 us/op
WorkloadActual   7: 524288 op, 624986100.00 ns, 1.1921 us/op
WorkloadActual   8: 524288 op, 607062800.00 ns, 1.1579 us/op
WorkloadActual   9: 524288 op, 610381200.00 ns, 1.1642 us/op
WorkloadActual  10: 524288 op, 683719300.00 ns, 1.3041 us/op
WorkloadActual  11: 524288 op, 669551000.00 ns, 1.2771 us/op
WorkloadActual  12: 524288 op, 624241400.00 ns, 1.1906 us/op
WorkloadActual  13: 524288 op, 618990600.00 ns, 1.1806 us/op
WorkloadActual  14: 524288 op, 634812900.00 ns, 1.2108 us/op
WorkloadActual  15: 524288 op, 625007300.00 ns, 1.1921 us/op
WorkloadActual  16: 524288 op, 656517200.00 ns, 1.2522 us/op
WorkloadActual  17: 524288 op, 696449700.00 ns, 1.3284 us/op
WorkloadActual  18: 524288 op, 621257900.00 ns, 1.1850 us/op
WorkloadActual  19: 524288 op, 643658200.00 ns, 1.2277 us/op
WorkloadActual  20: 524288 op, 636411200.00 ns, 1.2139 us/op
WorkloadActual  21: 524288 op, 690372000.00 ns, 1.3168 us/op
WorkloadActual  22: 524288 op, 642441800.00 ns, 1.2254 us/op
WorkloadActual  23: 524288 op, 630452600.00 ns, 1.2025 us/op
WorkloadActual  24: 524288 op, 644648400.00 ns, 1.2296 us/op
WorkloadActual  25: 524288 op, 729471400.00 ns, 1.3914 us/op
WorkloadActual  26: 524288 op, 695564200.00 ns, 1.3267 us/op
WorkloadActual  27: 524288 op, 649527800.00 ns, 1.2389 us/op
WorkloadActual  28: 524288 op, 611118200.00 ns, 1.1656 us/op
WorkloadActual  29: 524288 op, 616466400.00 ns, 1.1758 us/op
WorkloadActual  30: 524288 op, 636464200.00 ns, 1.2140 us/op
WorkloadActual  31: 524288 op, 641770100.00 ns, 1.2241 us/op
WorkloadActual  32: 524288 op, 636633200.00 ns, 1.2143 us/op
WorkloadActual  33: 524288 op, 690911300.00 ns, 1.3178 us/op
WorkloadActual  34: 524288 op, 661505800.00 ns, 1.2617 us/op
WorkloadActual  35: 524288 op, 631500900.00 ns, 1.2045 us/op
WorkloadActual  36: 524288 op, 655917800.00 ns, 1.2511 us/op
WorkloadActual  37: 524288 op, 679605600.00 ns, 1.2962 us/op
WorkloadActual  38: 524288 op, 624887200.00 ns, 1.1919 us/op
WorkloadActual  39: 524288 op, 635951100.00 ns, 1.2130 us/op
WorkloadActual  40: 524288 op, 704339000.00 ns, 1.3434 us/op
WorkloadActual  41: 524288 op, 787783200.00 ns, 1.5026 us/op
WorkloadActual  42: 524288 op, 676898200.00 ns, 1.2911 us/op
WorkloadActual  43: 524288 op, 742573100.00 ns, 1.4163 us/op
WorkloadActual  44: 524288 op, 822416600.00 ns, 1.5686 us/op
WorkloadActual  45: 524288 op, 814137600.00 ns, 1.5528 us/op
WorkloadActual  46: 524288 op, 861390200.00 ns, 1.6430 us/op
WorkloadActual  47: 524288 op, 1135662200.00 ns, 2.1661 us/op
WorkloadActual  48: 524288 op, 1063509400.00 ns, 2.0285 us/op
WorkloadActual  49: 524288 op, 1099348000.00 ns, 2.0968 us/op
WorkloadActual  50: 524288 op, 969887200.00 ns, 1.8499 us/op
WorkloadActual  51: 524288 op, 960182100.00 ns, 1.8314 us/op
WorkloadActual  52: 524288 op, 1056269600.00 ns, 2.0147 us/op
WorkloadActual  53: 524288 op, 977840100.00 ns, 1.8651 us/op
WorkloadActual  54: 524288 op, 923290600.00 ns, 1.7610 us/op
WorkloadActual  55: 524288 op, 862791100.00 ns, 1.6456 us/op
WorkloadActual  56: 524288 op, 841276300.00 ns, 1.6046 us/op
WorkloadActual  57: 524288 op, 835697400.00 ns, 1.5940 us/op
WorkloadActual  58: 524288 op, 717387800.00 ns, 1.3683 us/op
WorkloadActual  59: 524288 op, 735955600.00 ns, 1.4037 us/op
WorkloadActual  60: 524288 op, 790204000.00 ns, 1.5072 us/op
WorkloadActual  61: 524288 op, 810542400.00 ns, 1.5460 us/op
WorkloadActual  62: 524288 op, 775029100.00 ns, 1.4783 us/op
WorkloadActual  63: 524288 op, 649643400.00 ns, 1.2391 us/op
WorkloadActual  64: 524288 op, 613213800.00 ns, 1.1696 us/op
WorkloadActual  65: 524288 op, 708610700.00 ns, 1.3516 us/op
WorkloadActual  66: 524288 op, 740425900.00 ns, 1.4123 us/op
WorkloadActual  67: 524288 op, 846860400.00 ns, 1.6153 us/op
WorkloadActual  68: 524288 op, 1136345700.00 ns, 2.1674 us/op
WorkloadActual  69: 524288 op, 912462500.00 ns, 1.7404 us/op
WorkloadActual  70: 524288 op, 842802000.00 ns, 1.6075 us/op
WorkloadActual  71: 524288 op, 1629710000.00 ns, 3.1084 us/op
WorkloadActual  72: 524288 op, 824907400.00 ns, 1.5734 us/op
WorkloadActual  73: 524288 op, 926478600.00 ns, 1.7671 us/op
WorkloadActual  74: 524288 op, 915052700.00 ns, 1.7453 us/op
WorkloadActual  75: 524288 op, 873417800.00 ns, 1.6659 us/op
WorkloadActual  76: 524288 op, 905929800.00 ns, 1.7279 us/op
WorkloadActual  77: 524288 op, 1110794600.00 ns, 2.1187 us/op
WorkloadActual  78: 524288 op, 907570100.00 ns, 1.7311 us/op
WorkloadActual  79: 524288 op, 894050500.00 ns, 1.7053 us/op
WorkloadActual  80: 524288 op, 1037413900.00 ns, 1.9787 us/op
WorkloadActual  81: 524288 op, 870590100.00 ns, 1.6605 us/op
WorkloadActual  82: 524288 op, 877515000.00 ns, 1.6737 us/op
WorkloadActual  83: 524288 op, 960786000.00 ns, 1.8326 us/op
